R1913003,Horsetail Cosmelene Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913004,Centella Asiatica Cosmelene Ex,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913005,Yarrow Phytelene EG 472 Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913006,Geranium HG Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913007,Lavender HG Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913008,Rosemary HG Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913009,Arnica Phytenele EG 001 Ext,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913011,"Phytelene EGX 247 (BG) 620012",,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913012,"Phytelene EGX 773 (BG) 620032",,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1913013,Passion Flower Cosmelene,,20,Available,Contact for quote,https://cpt.natchem.co.za/,"From Natchem, likely a Greentech botanical active."
R1902002,Rewoderm S1333 KM 5,,21,Available,Contact for quote,https://orchem.co.za/,"From Orchem, part of their personal care portfolio"
R1902999,"ColaMate RM / replacement Rewoderm S1333 KM 5",,21,Available,Contact for quote,https://orchem.co.za/,"From Orchem, part of their personal care portfolio"
R1901004,"Waglinol 3/929",,22,Available,Contact for quote,https://savannah.co.za/,"From Savannah Fine Chem, part of their emollients portfolio"
R1905005,AA2G,,22,Available,Contact for quote,https://savannah.co.za/,"From Savannah Fine Chem, part of their actives portfolio"
R1905006,Hydromanil,,22,Available,Contact for quote,https://savannah.co.za/,"From Savannah Fine Chem, part of their humectants portfolio"
R1905007,Acquacell,,22,Available,Contact for quote,https://savannah.co.za/,"From Savannah Fine Chem, part of their actives portfolio"
R1905031,"Ten's Up",,22,Available,Contact for quote,https://savannah.co.za/,"From Savannah Fine Chem, part of their actives portfolio"
R1905028,Celligent,,23,Available,Contact for quote,https://www.imcdgroup.com/,"From IMCD South Africa, part of their specialty chemicals portfolio"
R1905040,Defensil Plus,,23,Available,Contact for quote,https://www.imcdgroup.com/,"From IMCD South Africa, part of their specialty chemicals portfolio"
R1905013,Genencare OSMS BA,,23,Available,Contact for quote,https://www.imcdgroup.com/,"From IMCD South Africa, part of their specialty chemicals portfolio"
R1905038,ProRenew Complex CLR,,23,Available,Contact for quote,https://www.imcdgroup.com/,"From IMCD South Africa, part of their specialty chemicals portfolio"
